2021/01/18 10:19:52,0.87044,100 MAP無いです,35.06701833333333,35.067038333333336,137.110325,137.110345,71.8,8.74,67-78-66-77
2021/01/18 10:19:52,0.87044,100 MAP無いです,35.06701833333333,35.067038333333336,137.110325,137.110345,71.8,8.74,67-78-66-77
2021/01/18 10:19:52,0.87044,100 MAP無いです,35.06701833333333,35.067038333333336,137.110325,137.110345,71.8,8.74,67-78-66-77
2021/01/18 10:19:52,0.87044,100 MAP無いです,35.06701833333333,35.067038333333336,137.110325,137.110345,71.8,8.74,67-78-66-77
2021/01/18 10:19:52,0.87044,100 MAP無いです,35.06701833333333,35.067038333333336,137.110325,137.110345,71.8,8.74,67-78-66-77
2021/01/18 10:19:52,0.14816000000000001,100 MAP無いです,35.06701833333333,35.067038333333336,137.110325,137.110345,71.8,8.74,67-78-66-77
2021/01/18 10:19:52,0.14816000000000001,100 MAP無いです,35.06701833333333,35.067038333333336,137.110325,137.110345,71.8,8.74,67-78-66-77
2021/01/18 10:19:52,0.14816000000000001,100 MAP無いです,35.06701833333333,35.067038333333336,137.110325,137.110345,71.8,8.74,67-78-66-77
2021/01/18 10:19:52,0.14816000000000001,100 MAP無いです,35.06701833333333,35.067038333333336,137.110325,137.110345,71.8,8.74,67-78-66-77
2021/01/18 10:19:53,0.14816000000000001,100 MAP無いです,35.06701833333333,35.067038333333336,137.110325,137.110345,71.8,8.74,67-78-66-77
2021/01/18 10:19:53,0.14816000000000001,100 MAP無いです,35.06701833333333,35.067038333333336,137.110325,137.110345,71.8,8.74,67-78-66-77
2021/01/18 10:19:53,0.14816000000000001,100 MAP無いです,35.06701833333333,35.067038333333336,137.110325,137.110345,71.8,8.74,67-78-66-77
2021/01/18 10:19:53,0.14816000000000001,100 MAP無いです,35.06701833333333,35.067038333333336,137.110325,137.110345,71.8,8.74,67-78-66-77
2021/01/18 10:19:53,0.14816000000000001,100 MAP無いです,35.06701833333333,35.067038333333336,137.110325,137.110345,71.8,8.74,67-78-66-77
2021/01/18 10:19:53,0.14816000000000001,100 MAP無いです,35.06701833333333,35.067038333333336,137.110325,137.110345,71.8,8.74,67-78-66-77
2021/01/18 10:19:53,0.33336,100 MAP無いです,35.06701833333333,35.067038333333336,137.110325,137.110345,71.8,8.74,67-78-66-77
2021/01/18 10:19:53,0.33336,100 MAP無いです,35.06701833333333,35.067038333333336,137.110325,137.110345,71.8,8.74,67-78-66-77
2021/01/18 10:19:53,0.33336,100 MAP無いです,35.06701833333333,35.067038333333336,137.110325,137.110345,71.8,8.74,67-78-66-77
2021/01/18 10:19:53,0.33336,100 MAP無いです,35.06701833333333,35.067038333333336,137.110325,137.110345,71.8,8.74,67-78-66-77
2021/01/18 10:19:54,0.33336,100 MAP無いです,35.06701833333333,35.067038333333336,137.110325,137.110345,71.7,8.74,67-78-66-77
2021/01/18 10:19:54,0.33336,100 MAP無いです,35.06701833333333,35.067038333333336,137.110325,137.110345,71.7,8.74,15-193-12-18-20-10-25-23-32
2021/01/18 10:19:54,0.33336,100 MAP無いです,35.06701833333333,35.067038333333336,137.110325,137.110345,71.7,8.74,67-78-66-77
2021/01/18 10:19:54,0.33336,100 MAP無いです,35.06701833333333,35.067038333333336,137.110325,137.110345,71.7,8.74,67-78-66-77
2021/01/18 10:19:54,0.33336,100 MAP無いです,35.06701833333333,35.067038333333336,137.110325,137.110345,71.7,8.74,67-78-66-77
2021/01/18 10:19:54,0.33336,100 MAP無いです,35.06701833333333,35.067038333333336,137.110325,137.110345,71.7,8.74,67-78-66-77
2021/01/18 10:19:54,0.463,100 MAP無いです,35.06701833333333,35.067038333333336,137.110325,137.110345,71.7,8.74,67-78-66-77
2021/01/18 10:19:54,0.463,100 MAP無いです,35.06701833333333,35.067038333333336,137.110325,137.110345,71.7,8.74,67-78-66-77
2021/01/18 10:19:54,0.463,100 MAP無いです,35.06701833333333,35.067038333333336,137.110325,137.110345,71.7,8.74,67-78-66-77
2021/01/18 10:19:54,0.463,100 MAP無いです,35.06701833333333,35.067038333333336,137.110325,137.110345,71.7,8.74,67-78-66-77
2021/01/18 10:19:55,0.463,100 MAP無いです,35.06701666666666,35.06703666666667,137.110325,137.110345,71.8,8.74,67-78-66-77
